CourseSectionOrigID,Bb_UserPK,EnrollmentStatus,EnrollmentReason,Gender,FinalGradeCEMS,Gradebook_Item,Item_Position,Gradebook_Type,Gradebook_Date,Grade_Category,Status,Points_Earned,Points_Attempted,Points_Possible,last_access_date
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,2.1 Significant Events,19,N,41:50.3,Hw,,10,0,10,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,2.2 Ocean Mapping Gizmo,20,N,24:37.7,Hw,,6,0,10,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,PROGRESS CHECK 1 @ 02-18-16,21,P,NULL,,,74.63,100,100,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,2.1 - 2.3 Quiz,22,N,35:12.2,Qz,,3,0,5,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,2.4 - 2.5 Quiz,23,N,24:52.8,Qz,,4,0,5,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,Unit 2 Project,24,N,51:26.2,Hw,,22.13,0,30,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,Unit 2 Test,25,N,37:40.8,Qz,,9,0,15,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,3.1 Big Bang Theory Discussion,26,N,04:52.3,Hw,,4.5,0,10,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,3.1 - 3.2 Quiz,27,N,08:14.2,Qz,,4,0,5,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,3.3 Quiz,28,N,11:29.7,Qz,,4,0,5,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,Unit 3 Project,29,N,49:01.7,Hw,,27.75,0,30,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,Unit 3 Test,30,N,15:25.1,Qz,,8,0,15,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,4.1 What is Life Essay,31,N,22:13.3,Hw,,6,0,12,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,4.1 - 4.2 Quiz,32,N,11:57.4,Qz,,4,0,5,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,PROGRESS CHECK 2 @ 03-16-16,33,P,NULL,,,171.01,237,237,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,4.3 Quiz,34,N,14:34.7,Qz,,3,0,5,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,4.4 Quiz,35,N,19:49.8,Qz,,4,0,5,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,Unit 4 Project,36,N,39:35.2,Hw,,15,0,30,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,Unit 4 Test,37,N,23:56.6,Qz,,10,0,15,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,5.1 Dichotomous Keys Gizmo,38,N,16:24.4,Hw,,9,0,10,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,5.2 Quiz,39,N,50:55.1,Qz,,3,0,5,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,5.3 Quiz,40,N,42:42.8,Qz,,4,0,5,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,5.4 Algae in Your House,41,N,59:32.8,Hw,,10,0,10,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,5.4 - 5.5 Quiz,42,N,17:20.7,Qz,,1,0,5,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,Unit 5 Project,43,N,17:57.7,Hw,,13.2,0,30,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,Unit 5 Test,44,N,57:45.7,Qz,,5,0,15,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,6.1 Quiz,45,N,00:41.0,Qz,,2,0,5,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,PROGRESS CHECK 3 @ 04-19-16,46,P,NULL,,,250.21,377,377,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,6.2 Coral Reef Watch,47,N,16:36.5,Hw,,8,0,10,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,6.2 - 6.3 Quiz,48,N,20:02.6,Qz,,4,0,5,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,6.4 Quiz,49,N,26:47.1,Qz,,3,0,5,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,Unit 6 Project,50,N,51:31.1,Hw,,28.88,0,30,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,Unit 6 Test,51,N,23:50.9,Qz,,9,0,15,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,7.1 Mollusk Comparison,52,N,11:52.1,Hw,,6.4,0,10,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,7.1 - 7.2 Quiz,53,N,27:18.7,Qz,,4,0,5,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,7.3 Shrimping Tourism Discussion,54,N,02:03.2,Hw,,6,0,10,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,7.3 Quiz,55,N,56:59.2,Qz,,4,0,5,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,7.4 - 7.5 Quiz,56,N,58:48.4,Qz,,3,0,5,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,Unit 7 Project,57,N,43:50.5,Hw,,17.4,0,30,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,Unit 7 Test,58,N,16:04.3,Qz,,14,0,15,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,PROGRESS CHECK 4 @ 05-16-16,59,P,NULL,,,357.89,522,522,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,8.1 Shark Tracker,60,N,42:49.9,Hw,,6.7,0,10,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,8.1 - 8.2 Quiz,61,N,50:12.5,Qz,,4,0,5,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,8.3 Turtle Egg Harvest Discussion,62,N,45:42.8,Hw,,6,0,10,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,8.3 - 8.4 Quiz,63,N,58:23.7,Qz,,4,0,5,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,Unit 8 Project,64,N,48:58.3,Hw,,18,0,30,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,Unit 8 Test,65,N,06:16.6,Qz,,12,0,15,58:12.7
OcnA-S216-01,95725,Approved/Enrolled,Course Unavailable at Local School,M,68.44053601,POINTS EARNED & TOTAL COURSE POINTS,66,T,NULL,,,408.59,0,597,58:12.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,POINTS EARNED & TOTAL COURSE POINTS,8,T,NULL,,,6,0,597,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,WORK ATTEMPTED,9,T,NULL,,,6,25,25,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,Course Contract,10,N,53:21.5,Hw,,0,0,0,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,0.1 Message Your Instructor,11,N,NULL,Hw,,NULL,0,5,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,0.2 Introduce Yourself,12,N,09:26.0,Hw,,4,0,5,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,0.3: Intro Assignment - Submitting Files,13,N,NULL,Hw,,NULL,0,5,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,1.1 Quiz,14,N,49:05.4,Qz,,2,0,5,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,1.2 Effect of Environment Gizmo,15,N,06:36.4,Hw,,0,0,10,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,1.2 - 1.3 Quiz,16,N,10:34.2,Qz,,0,0,5,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,Unit 1 Project,17,N,NULL,Hw,,NULL,0,30,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,Unit 1 Test,18,N,NULL,Qz,,NULL,0,15,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,2.1 Significant Events,19,N,NULL,Hw,,NULL,0,10,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,2.2 Ocean Mapping Gizmo,20,N,NULL,Hw,,NULL,0,10,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,PROGRESS CHECK 1 @ 02-18-16,21,P,NULL,,,6,100,100,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,2.1 - 2.3 Quiz,22,N,NULL,Qz,,NULL,0,5,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,2.4 - 2.5 Quiz,23,N,NULL,Qz,,NULL,0,5,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,Unit 2 Project,24,N,NULL,Hw,,NULL,0,30,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,Unit 2 Test,25,N,NULL,Qz,,NULL,0,15,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,3.1 Big Bang Theory Discussion,26,N,NULL,Hw,,NULL,0,10,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,3.1 - 3.2 Quiz,27,N,NULL,Qz,,NULL,0,5,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,3.3 Quiz,28,N,NULL,Qz,,NULL,0,5,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,Unit 3 Project,29,N,NULL,Hw,,NULL,0,30,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,Unit 3 Test,30,N,NULL,Qz,,NULL,0,15,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,4.1 What is Life Essay,31,N,NULL,Hw,,NULL,0,12,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,4.1 - 4.2 Quiz,32,N,NULL,Qz,,NULL,0,5,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,PROGRESS CHECK 2 @ 03-16-16,33,P,NULL,,,6,237,237,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,4.3 Quiz,34,N,NULL,Qz,,NULL,0,5,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,4.4 Quiz,35,N,NULL,Qz,,NULL,0,5,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,Unit 4 Project,36,N,NULL,Hw,,NULL,0,30,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,Unit 4 Test,37,N,NULL,Qz,,NULL,0,15,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,5.1 Dichotomous Keys Gizmo,38,N,NULL,Hw,,NULL,0,10,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,5.2 Quiz,39,N,NULL,Qz,,NULL,0,5,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,5.3 Quiz,40,N,NULL,Qz,,NULL,0,5,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,5.4 Algae in Your House,41,N,NULL,Hw,,NULL,0,10,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,5.4 - 5.5 Quiz,42,N,NULL,Qz,,NULL,0,5,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,Unit 5 Project,43,N,NULL,Hw,,NULL,0,30,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,Unit 5 Test,44,N,NULL,Qz,,NULL,0,15,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,6.1 Quiz,45,N,NULL,Qz,,NULL,0,5,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,PROGRESS CHECK 3 @ 04-19-16,46,P,NULL,,,6,377,377,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,6.2 Coral Reef Watch,47,N,NULL,Hw,,NULL,0,10,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,6.2 - 6.3 Quiz,48,N,NULL,Qz,,NULL,0,5,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,6.4 Quiz,49,N,NULL,Qz,,NULL,0,5,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,Unit 6 Project,50,N,NULL,Hw,,NULL,0,30,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,Unit 6 Test,51,N,NULL,Qz,,NULL,0,15,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,7.1 Mollusk Comparison,52,N,NULL,Hw,,NULL,0,10,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,7.1 - 7.2 Quiz,53,N,NULL,Qz,,NULL,0,5,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,7.3 Shrimping Tourism Discussion,54,N,NULL,Hw,,NULL,0,10,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,7.3 Quiz,55,N,NULL,Qz,,NULL,0,5,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,7.4 - 7.5 Quiz,56,N,NULL,Qz,,NULL,0,5,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,Unit 7 Project,57,N,NULL,Hw,,NULL,0,30,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,Unit 7 Test,58,N,NULL,Qz,,NULL,0,15,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,PROGRESS CHECK 4 @ 05-16-16,59,P,NULL,,,6,522,522,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,8.1 Shark Tracker,60,N,NULL,Hw,,NULL,0,10,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,8.1 - 8.2 Quiz,61,N,NULL,Qz,,NULL,0,5,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,8.3 Turtle Egg Harvest Discussion,62,N,NULL,Hw,,NULL,0,10,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,8.3 - 8.4 Quiz,63,N,NULL,Qz,,NULL,0,5,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,Unit 8 Project,64,N,NULL,Hw,,NULL,0,30,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,Unit 8 Test,65,N,NULL,Qz,,NULL,0,15,13:27.7
OcnA-S216-01,95738,Dropped,Course Unavailable at Local School,F,NULL,POINTS EARNED & TOTAL COURSE POINTS,66,T,NULL,,,6,0,597,13:27.7
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,POINTS EARNED & TOTAL COURSE POINTS,8,T,NULL,,,549.05,0,597,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,WORK ATTEMPTED,9,T,NULL,,,549.05,597,597,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,Course Contract,10,N,15:38.5,Hw,,0,0,0,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,0.1 Message Your Instructor,11,N,30:22.3,Hw,,5,0,5,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,0.2 Introduce Yourself,12,N,57:09.6,Hw,,5,0,5,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,0.3: Intro Assignment - Submitting Files,13,N,49:47.7,Hw,,5,0,5,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,1.1 Quiz,14,N,44:12.5,Qz,,5,0,5,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,1.2 Effect of Environment Gizmo,15,N,50:49.5,Hw,,8.5,0,10,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,1.2 - 1.3 Quiz,16,N,35:49.3,Qz,,4,0,5,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,Unit 1 Project,17,N,51:10.9,Hw,,27.75,0,30,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,Unit 1 Test,18,N,30:37.0,Qz,,15,0,15,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,2.1 Significant Events,19,N,06:54.9,Hw,,9.4,0,10,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,2.2 Ocean Mapping Gizmo,20,N,33:50.1,Hw,,10,0,10,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,PROGRESS CHECK 1 @ 02-18-16,21,P,NULL,,,94.65,100,100,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,2.1 - 2.3 Quiz,22,N,37:33.3,Qz,,4,0,5,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,2.4 - 2.5 Quiz,23,N,04:57.7,Qz,,5,0,5,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,Unit 2 Project,24,N,54:32.8,Hw,,30,0,30,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,Unit 2 Test,25,N,53:47.3,Qz,,15,0,15,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,3.1 Big Bang Theory Discussion,26,N,46:20.0,Hw,,8,0,10,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,3.1 - 3.2 Quiz,27,N,35:00.3,Qz,,3,0,5,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,3.3 Quiz,28,N,42:57.1,Qz,,5,0,5,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,Unit 3 Project,29,N,38:53.6,Hw,,30,0,30,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,Unit 3 Test,30,N,54:08.1,Qz,,11,0,15,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,4.1 What is Life Essay,31,N,41:00.4,Hw,,12,0,12,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,4.1 - 4.2 Quiz,32,N,07:06.1,Qz,,4,0,5,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,PROGRESS CHECK 2 @ 03-16-16,33,P,NULL,,,221.65,237,237,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,4.3 Quiz,34,N,39:17.4,Qz,,5,0,5,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,4.4 Quiz,35,N,43:37.7,Qz,,5,0,5,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,Unit 4 Project,36,N,48:26.3,Hw,,27.75,0,30,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,Unit 4 Test,37,N,50:35.9,Qz,,13,0,15,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,5.1 Dichotomous Keys Gizmo,38,N,42:42.7,Hw,,10,0,10,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,5.2 Quiz,39,N,19:19.4,Qz,,4,0,5,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,5.3 Quiz,40,N,53:29.4,Qz,,4,0,5,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,5.4 Algae in Your House,41,N,25:37.4,Hw,,10,0,10,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,5.4 - 5.5 Quiz,42,N,38:26.2,Qz,,5,0,5,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,Unit 5 Project,43,N,16:03.9,Hw,,27.75,0,30,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,Unit 5 Test,44,N,57:07.7,Qz,,14,0,15,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,6.1 Quiz,45,N,04:47.9,Qz,,3,0,5,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,PROGRESS CHECK 3 @ 04-19-16,46,P,NULL,,,350.15,377,377,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,6.2 Coral Reef Watch,47,N,50:09.1,Hw,,10,0,10,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,6.2 - 6.3 Quiz,48,N,55:40.7,Qz,,4,0,5,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,6.4 Quiz,49,N,25:11.6,Qz,,4,0,5,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,Unit 6 Project,50,N,56:43.5,Hw,,30,0,30,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,Unit 6 Test,51,N,37:14.2,Qz,,14,0,15,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,7.1 Mollusk Comparison,52,N,03:28.3,Hw,,9.1,0,10,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,7.1 - 7.2 Quiz,53,N,24:36.3,Qz,,3,0,5,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,7.3 Shrimping Tourism Discussion,54,N,28:04.2,Hw,,9,0,10,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,7.3 Quiz,55,N,47:10.5,Qz,,5,0,5,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,7.4 - 7.5 Quiz,56,N,20:32.0,Qz,,5,0,5,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,Unit 7 Project,57,N,13:47.0,Hw,,28.5,0,30,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,Unit 7 Test,58,N,32:15.8,Qz,,14,0,15,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,PROGRESS CHECK 4 @ 05-16-16,59,P,NULL,,,485.75,522,522,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,8.1 Shark Tracker,60,N,27:41.6,Hw,,7.9,0,10,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,8.1 - 8.2 Quiz,61,N,56:18.7,Qz,,4,0,5,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,8.3 Turtle Egg Harvest Discussion,62,N,16:16.3,Hw,,9,0,10,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,8.3 - 8.4 Quiz,63,N,35:45.8,Qz,,2,0,5,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,Unit 8 Project,64,N,23:11.2,Hw,,26.4,0,30,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,Unit 8 Test,65,N,52:45.8,Qz,,14,0,15,17:11.2
OcnA-S216-01,95770,Approved/Enrolled,Course Unavailable at Local School,F,91.9681742,POINTS EARNED & TOTAL COURSE POINTS,66,T,NULL,,,549.05,0,597,17:11.2
OcnA-S216-01,96121,Approved/Enrolled,Course Unavailable at Local School,F,81.28643216,POINTS EARNED & TOTAL COURSE POINTS,8,T,NULL,,,485.28,0,597,49:14.3
OcnA-S216-01,96121,Approved/Enrolled,Course Unavailable at Local School,F,81.28643216,WORK ATTEMPTED,9,T,NULL,,,485.28,597,597,49:14.3
OcnA-S216-01,96121,Approved/Enrolled,Course Unavailable at Local School,F,81.28643216,Course Contract,10,N,09:43.5,Hw,,0,0,0,49:14.3
OcnA-S216-01,96121,Approved/Enrolled,Course Unavailable at Local School,F,81.28643216,0.1 Message Your Instructor,11,N,03:58.7,Hw,,2.5,0,5,49:14.3
OcnA-S216-01,96121,Approved/Enrolled,Course Unavailable at Local School,F,81.28643216,0.2 Introduce Yourself,12,N,22:32.6,Hw,,4.5,0,5,49:14.3
OcnA-S216-01,96121,Approved/Enrolled,Course Unavailable at Local School,F,81.28643216,0.3: Intro Assignment - Submitting Files,13,N,38:45.1,Hw,,5,0,5,49:14.3
